cs_tt,cs_ft,cs_tl,cs_fl,d_tt,d_ft,d_tl,d_fl,wd_tt,wd_ft,wd_tl,wd_fl,w_tt,w_ft,w_tl,w_fl,ns_tt,ns_ft,ns_tl,ns_fl
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
853.6905376,34.6,,,,,,,,,,,,,,,,,,
858.3896448,74.3,,,,,,,,,,,,,,,,,,
869.865328,104.3,,,,,,,,,,,,,,,,,,
864.3069536,156,,,,,,,,,,,,,,,,,,
883.2807072,223.8,,,,,,,,,,,,,,,,,,
889.768224,285.1,,,,,,,,,,,,,,,,,,
897.2824448,331.9,,,,,,,,,,,,,,,,,,
902.6147136,397.1,,,,,,,,,,,,,,,,,,
795.4380224,324.3,,,,,,,,,,,,,,,,,,
780.1739168,320.3,,,,,,,,,,,,,,,,,,
776.46328,319.6,,,,,,,,,,,,,,,,,,
760.7304832,309.9,,,,,,,,,,,,,,,,,,
864.6655584,319.2,,,,,,,,,,,,,,,,,,
890.1986816,322,,,,,,,,,,,,,,,,,,
901.8144448,326,,,,,,,,,,,,,,,,,,
903.9538784,321.9,,,,,,,,,,,,,,,,,,
907.7729536,326.5,,,,,,,,,,,,,,,,,,
905.4624576,325.9,,,,,,,,,,,,,,,,,,
904.6997632,309.9,,,,,,,,,,,,,,,,,,
912.5982976,322.3,,,,,,,,,,,,,,,,,,
908.4357792,316.9,,,,,,,,,,,,,,,,,,
922.223936,433.8,,,,,,,,,,,,,,,,,,
924.9213824,571.3,,,,,,,,,,,,,,,,,,
941.981808,688.5,,,,,,,,,,,,,,,,,,
951.7481856,805.5,,,,,,,,,,,,,,,,,,
961.1114624,938.4,,,,,,,,,,,,,,,,,,
973.6873504,1055.8,,,,,,,,,,,,,,,,,,
974.653408,1193.7,,,,,,,,,,,,,,,,,,
993.3971008,1337.2,,,,,,,,,,,,,,,,,,
1001.470653,1474.6,,,,,,,,,,,,,,,,,,
1017.827053,1638,,,,,,,,,,,,,,,,,,
1029.081574,1812.3,,,,,,,,,,,,,,,,,,
1039.596474,1988.1,,,,,,,,,,,,,,,,,,
1055.244563,2174.8,,,,,,,,,,,,,,,,,,
1067.117414,2363.6,,,,,,,,,,,,,,,,,,
1086.075677,2553.7,,,,,,,,,,,,,,,,,,
1104.097875,2769.3,,,,,,,,,,,,,,,,,,
1118.147734,2991.5,,,,,,,,,,,,,,,,,,
1134.028522,3209.6,,,,,,,,,,,,,,,,,,
1156.294979,3446.6,,,,,,,,,,,,,,,,,,
1171.410106,3678.8,,,,,,,,,,,,,,,,,,
1196.215472,3913.4,,,,,,,,,,,,,,,,,,
1221.790784,4170.3,,,,,,,,,,,,,,,,,,
1239.374285,4403.2,,,,,,,,,,,,,,,,,,
1262.213917,4598.8,,,,,,,,,,,,,,,,,,
1299.091213,4828.8,,,,,,,,,,,,,,,,,,
1305.476554,5054.8,,,,,,,,,,,,,,,,,,
1314.72447,4884.5,,,,,,,,,,,,,,,,,,
1343.975152,5260.6,,,,,,,,,,,,,,,,,,
1372.863933,5635,,,,,,,,,,,,,,,,,,
1415.08767,5981.4,,,,,,,,,,,,,,,,,,
1440.76351,6325.6,,,,,,,,,,,,,,,,,,
1480.397581,6653.2,,,,,,,,,,,,,,,,,,
1503.560221,6973.9,,,,,,,,,,,,,,,,,,
1533.102598,7256.5,,,,,,,,,,,,,,,,,,
1556.60176,7521,,,,,,,,,,,,,,,,,,
1578.84185,7794.5,,,,,,,,,,,,,,,,,,
1607.354227,8058,,,,,,,,,,,,,,,,,,
1631.007971,8319.8,,,,,,,,,,,,,,,,,,
1651.179491,8587.1,,,,,,,,,,,,,,,,,,
1677.765027,8855.1,,,,,,,,,,,,,,,,,,
1706.575363,9125.6,,,,,,,,,,,,,,,,,,
1737.525792,9385.3,,,,,,,,,,,,,,,,,,
1761.933661,9639.9,,,,,,,,,,,,,,,,,,
1778.013197,9912.6,,,,,,,,,,,,,,,,,,
1805.724646,10163,,,,,,,,,,,,,,,,,,
1827.783126,10425.1,,,,,,,,,,,,,,,,,,
1845.241709,10670.4,,,,,,,,,,,,,,,,,,
1871.242205,10916.4,,,,,,,,,,,,,,,,,,
1895.860358,11164.6,,,,,,,,,,,,,,,,,,
1922.747478,11397.7,,,,,,,,,,,,,,,,,,
1936.898525,11626.9,,,,,,,,,,,,,,,,,,
1968.857859,11845.9,,,,,,,,,,,,,,,,,,
2033.163149,11934.2,,,,,,,,,,,,,,,,,,
2049.359034,12411.4,,,,,,,,,,,,,,,,,,
2080.936032,12886.9,,,,,,,,,,,,,,,,,,
2113.169594,13317.5,,,,,,,,,,,,,,,,,,
2147.716288,13749.3,,,,,,,,,,,,,,,,,,
2184.155216,14161.6,,,,,,,,,,,,,,,,,,
2211.392371,14564.8,,,,,,,,,,,,,,,,,,
2243.704707,14975.6,,,,,,,,,,,,,,,,,,
2272.256307,15363.2,,,,,,,,,,,,,,,,,,
2295.890934,15744.6,,,,,,,,,,,,,,,,,,
2318.916131,16109.6,,,,,,,,,,,,,,,,,,
2350.288448,16487.4,,,,,,,,,,,,,,,,,,
2372.154771,16853.9,,,,,,,,,,,,,,,,,,
2388.605766,17221.7,,,,,,,,,,,,,,,,,,
2411.307626,17588.3,,,,,,,,,,,,,,,,,,
2440.421853,17937,,,,,,,,,,,,,,,,,,
2461.419021,18299.4,,,,,,,,,,,,,,,,,,
2487.77977,18651.2,,,,,,,,,,,,,,,,,,
2510.820128,19000,,,,,,,,,,,,,,,,,,
2545.509539,19344.8,,,,,,,,,,,,,,,,,,
2564.981318,19704.7,,,,,,,,,,,,,,,,,,
2576.781658,20021.5,,,,,,,,,,,,,,,,,,
2599.939024,20343.4,,,,,,,,,,,,,,,,,,
2612.923946,20674.8,,,,,,,,,,,,,,,,,,
2637.538803,21001.8,,,,,,,,,,,,,,,,,,
2646.123565,21323,,,,,,,,,,,,,,,,,,
2659.966106,21620.5,,,,,,,,,,,,,,,,,,
2672.443443,21929,,,,,,,,,,,,,,,,,,
2698.563584,22229.5,,,,,,,,,,,,,,,,,,
2689.125818,22521.9,,,,,,,,,,,,,,,,,,
2729.203859,22812.9,,,,,,,,,,,,,,,,,,
2702.295315,23100.6,,,,,,,,,,,,,,,,,,
2740.803472,23371.5,,,,,,,,,,,,,,,,,,
2744.493674,23642.3,,,,,,,,,,,,,,,,,,
2712.131898,23932.1,,,,,,,,,,,,,,,,,,
2773.26215,24171.4,,,,,,,,,,,,,,,,,,
2769.868259,24430.6,,,,,,,,,,,,,,,,,,
2788.58064,24669.3,,,,,,,,,,,,,,,,,,
2817.59368,24918,,,,,,,,,,,,,,,,,,
2817.199149,25157.7,,,,,,,,,,,,,,,,,,
3139.691984,26611.1,,,,,,,,,,,,,,,,,,
3168.100538,26901,,,,,,,,,,,,,,,,,,
3161.809133,27184.6,,,,,,,,,,,,,,,,,,
3192.277686,27459.2,,,,,,,,,,,,,,,,,,
3212.885926,27718.9,,,,,,,,,,,,,,,,,,
3239.05353,27993.1,,,,,,,,,,,,,,,,,,
3266.234653,28264.6,,,,,,,,,,,,,,,,,,
3275.378086,28522.4,,,,,,,,,,,,,,,,,,
3311.282403,28794.1,,,,,,,,,,,,,,,,,,
3335.915389,29047.2,,,,,,,,,,,,,,,,,,
3357.301485,29304.2,,,,,,,,,,,,,,,,,,
3376.970035,29574.7,,,,,,,,,,,,,,,,,,
3399.935904,29830.7,,,,,,,,,,,,,,,,,,
3416.286042,30095.2,,,,,,,,,,,,,,,,,,
3448.77768,30330.5,,,,,,,,,,,,,,,,,,
3472.184554,30601.1,,,,,,,,,,,,,,,,,,
3496.690973,30865,,,,,,,,,,,,,,,,,,
3516.911933,31131.2,,,,,,,,,,,,,,,,,,
3530.837533,31389.9,,,,,,,,,,,,,,,,,,
3556.448112,31645.7,,,,,,,,,,,,,,,,,,
3581.369498,31919.8,,,,,,,,,,,,,,,,,,
3606.492598,32182.6,,,,,,,,,,,,,,,,,,
3637.022128,32423.4,,,,,,,,,,,,,,,,,,
3661.343971,32692.4,,,,,,,,,,,,,,,,,,
3677.914941,32963.7,,,,,,,,,,,,,,,,,,
3710.851869,33214.8,,,,,,,,,,,,,,,,,,
3733.759728,33474.8,,,,,,,,,,,,,,,,,,
3752.250618,33730.4,,,,,,,,,,,,,,,,,,
3773.143302,34010.7,,,,,,,,,,,,,,,,,,
3796.397571,34269.3,,,,,,,,,,,,,,,,,,
3815.345286,34539.8,,,,,,,,,,,,,,,,,,
3828.838781,34805.1,,,,,,,,,,,,,,,,,,
3849.535354,35059.8,,,,,,,,,,,,,,,,,,
3876.393798,35333,,,,,,,,,,,,,,,,,,
3899.575555,35603.2,,,,,,,,,,,,,,,,,,
3926.233933,35860.5,,,,,,,,,,,,,,,,,,
3945.390614,36136.9,,,,,,,,,,,,,,,,,,
3967.752986,36401.1,,,,,,,,,,,,,,,,,,
4000.75089,36668.6,,,,,,,,,,,,,,,,,,
4015.515981,36931.2,,,,,,,,,,,,,,,,,,
4033.551034,37214.4,,,,,,,,,,,,,,,,,,
4061.324778,37484.4,,,,,,,,,,,,,,,,,,
4081.451142,37751.4,,,,,,,,,,,,,,,,,,
4089.28112,38019,,,,,,,,,,,,,,,,,,
4115.941475,38288.6,,,,,,,,,,,,,,,,,,
4127.600086,38565.1,,,,,,,,,,,,,,,,,,
4146.033296,38824.1,,,,,,,,,,,,,,,,,,
4162.817846,39099.6,,,,,,,,,,,,,,,,,,
4184.048371,39390.9,,,,,,,,,,,,,,,,,,
4196.943971,39674.8,,,,,,,,,,,,,,,,,,
4215.383773,39939.5,,,,,,,,,,,,,,,,,,
4231.012086,40225.3,,,,,,,,,,,,,,,,,,
4231.460013,40508.9,,,,,,,,,,,,,,,,,,
4246.108096,40791.1,,,,,,,,,,,,,,,,,,
4261.959878,41072.3,,,,,,,,,,,,,,,,,,
4267.373558,41344.6,,,,,,,,,,,,,,,,,,
4288.485427,41611,,,,,,,,,,,,,,,,,,
4328.217389,41895.2,,,,,,,,,,,,,,,,,,
4341.483459,42165,,,,,,,,,,,,,,,,,,
4373.179443,42447.4,,,,,,,,,,,,,,,,,,
4399.458122,42727.4,,,,,,,,,,,,,,,,,,
4424.312928,42999.3,,,,,,,,,,,,,,,,,,
4433.750365,43286.1,,,,,,,,,,,,,,,,,,
4464.140474,43553,,,,,,,,,,,,,,,,,,
4487.72599,43821.3,,,,,,,,,,,,,,,,,,
4889.152093,44948.6,,,,,,,,,,,,,,,,,,
4869.332915,45216.6,,,,,,,,,,,,,,,,,,
4872.90512,45510.8,,,,,,,,,,,,,,,,,,
4844.305398,45788.8,,,,,,,,,,,,,,,,,,
4852.034518,46067.8,,,,,,,,,,,,,,,,,,
4852.718768,46330,,,,,,,,,,,,,,,,,,
4875.624979,46596.7,,,,,,,,,,,,,,,,,,
4867.922557,46862.1,,,,,,,,,,,,,,,,,,
4882.789824,47117.7,,,,,,,,,,,,,,,,,,
4897.506464,47373,,,,,,,,,,,,,,,,,,
4920.91927,47623.4,,,,,,,,,,,,,,,,,,
4944.628387,47862.5,,,,,,,,,,,,,,,,,,
4954.559565,48109.4,,,,,,,,,,,,,,,,,,
4965.197405,48356.2,,,,,,,,,,,,,,,,,,
5001.833763,48585.3,,,,,,,,,,,,,,,,,,
5019.460112,48828.1,,,,,,,,,,,,,,,,,,
5028.606182,49071.9,,,,,,,,,,,,,,,,,,
5045.03872,49300.2,,,,,,,,,,,,,,,,,,
5066.636749,49532.4,,,,,,,,,,,,,,,,,,
5064.807139,49764.3,,,,,,,,,,,,,,,,,,
5078.180659,49996.5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
