Dcu1,Dtu1,Dcd1,Dtd1,Dcu2,Dtu2,Dcd2,Dtd2,Dcu3,Dtu3,Dcd3,Dtd3,Dcu4,Dtu4,Dcd4,Dtd4,Dcu5,Dtu5,Dcd5,Dtd5
2.6223,192.8213772,67.5229,-722.9702876,1.1558,159.5898692,61.6664,-699.7384316,0.904,125.37982,71.6157,-739.7072932,-0.59,123.8962904,32.4921,-465.1677972,-0.6062,117.6748844,56.5262,-700.8547044
2.7013,194.4905128,67.1993,-721.341322,1.228,159.4321144,61.3524,-695.9616276,0.9025,124.9320584,71.2744,-733.8619196,-0.5917,124.9341184,32.1906,-461.2073236,-0.6127,118.8941572,56.2156,-696.7481356
2.8024,196.250412,66.8632,-718.4790756,1.2862,160.6260492,61.0219,-692.9573648,0.9029,125.4355224,70.9424,-731.1576752,-0.5726,124.4727196,31.9079,-460.3128716,-0.6004,119.481216,55.8815,-692.9873172
2.8992,197.6051092,66.537,-715.5932216,1.3351,161.4085196,60.7045,-690.0205876,0.9008,125.0505496,70.609,-728.3284712,-0.5712,124.2712516,31.6065,-456.1332552,-0.596,119.1720512,55.5664,-686.3358656
2.9948,199.2728852,66.2006,-712.591678,1.3853,161.9409884,60.3639,-685.4014496,0.8998,126.4159588,70.2875,-724.5074184,-0.5757,124.6689964,31.3306,-453.4691396,-0.596,119.62933,55.2492,-682.72106
3.0823,201.5994904,65.8787,-708.8249268,1.4253,162.4677716,60.0347,-680.732748,1.1842,141.5945744,69.9464,-721.9912108,-0.5802,124.4614308,31.0364,-451.272644,-0.6027,118.755066,54.9263,-678.9937784
3.1771,203.03358,65.5539,-704.6368232,1.4732,164.4108048,59.7233,-676.6015004,1.2635,146.1117836,69.6229,-717.0182884,-0.5806,125.119642,30.749,-447.3867836,-0.5989,120.0614356,54.6062,-676.2189584
3.2731,205.374564,65.2236,-702.392,1.5263,164.8208684,59.398,-672.357818,1.3475,149.4353464,69.2849,-715.1422052,-0.5852,124.7306728,30.465,-444.3326276,-0.6076,119.4982316,54.2874,-669.381942
3.3715,207.2714532,64.8895,-699.4951868,1.5771,165.0441312,59.0881,-668.4917336,1.4344,151.2092948,68.949,-710.5041976,-0.5786,124.7278712,30.1705,-440.8396916,-0.6014,119.252762,53.9916,-666.2703944
3.4645,209.1005272,64.5494,-697.4970692,1.63,165.435284,58.7732,-665.5953324,1.5029,152.2675992,68.6153,-706.8887328,-0.5805,124.3393552,29.885,-436.5023616,-0.5924,118.6203832,53.6694,-663.2331304
3.5701,211.361954,64.2444,-694.60726,1.6782,166.15031,58.439,-662.4186476,1.5645,152.2268112,68.278,-703.9822788,-0.5778,124.6634756,29.6043,-432.9865184,-0.602,120.3018788,53.3532,-659.877926
3.6647,213.433284,63.9205,-692.3589348,1.7295,168.0540384,58.1273,-657.2550516,1.624,153.0976144,67.9306,-698.8066936,-0.5922,124.258974,29.3068,-429.65006,-0.5995,102.6993024,53.0264,-657.012466
3.7511,215.15256,63.5831,-689.8709904,1.7847,167.8395512,57.813,-654.3195516,1.6781,154.8795144,67.6104,-695.8549608,-0.5846,123.783114,29.0234,-427.076502,-0.5996,100.6322572,52.7122,-652.5746492
3.8519,216.2239248,63.2601,-688.592678,1.8627,169.1456736,57.4926,-651.2035132,1.7456,155.2686896,67.294,-690.5450224,-0.5798,124.6272608,28.7404,-423.4629736,-0.6031,100.9909444,52.4149,-649.4856792
3.9408,218.8158168,62.9406,-686.1871336,1.9145,170.2805276,57.1746,-646.6821016,1.8067,156.1385452,66.9476,-689.2637436,-0.582,123.2478436,28.4412,-420.4285112,-0.6064,100.846456,52.0897,-645.9149576
4.0423,217.8266048,62.6186,-683.4210068,1.967,170.9663428,56.8652,-644.8937332,1.871,158.2785556,66.618,-683.6138228,-0.5843,124.3932448,28.1653,-416.4467372,-0.5918,100.5567788,51.7601,-642.9594756
3.506,123.6631808,62.2903,-682.0817184,2.0493,172.5174404,56.5419,-641.6816988,1.9431,159.1359276,66.2955,-680.2075716,-0.5825,122.8958308,27.8864,-412.939752,-0.593,100.9761124,51.4565,-638.8631656
3.5212,131.8693556,61.9684,-679.1017224,2.1284,172.976532,56.2306,-639.8156684,2.0002,159.7847864,65.969,-678.7408516,-0.6016,124.6137472,27.5919,-409.1134256,-0.6036,100.4000952,51.1557,-634.749222
3.5161,137.3699676,61.654,-674.7004088,2.1812,176.7242076,55.9238,-635.995522,2.0591,159.7287544,65.6507,-675.0944044,-0.5923,103.90535,27.3202,-405.387174,-0.5954,100.0231976,50.8438,-633.1353356
3.5193,138.0672776,58.9798,-692.7231428,2.2604,175.5238044,55.6017,-632.8358528,2.1094,161.5603828,65.306,-671.6662348,-0.5998,106.9491648,27.0413,-401.3066848,-0.5929,99.8079688,50.5338,-628.0691776
3.5163,138.7637636,58.6532,-686.957656,1.8417,109.8549184,55.2752,-628.4648624,2.1724,162.245992,64.9788,-666.8705136,-0.5994,104.8180948,26.7518,-399.0356584,-0.593,99.9565772,50.2147,-626.1169568
3.5041,139.0381556,58.319,-683.1064448,1.8393,111.8657256,54.9537,-625.153536,2.2191,162.389162,64.663,-664.376348,-0.5956,105.5517844,26.4631,-394.2641216,-0.6071,99.4681512,49.9084,-623.5481368
3.5124,139.2432492,57.9926,-678.1576244,1.8304,127.0699264,54.6253,-620.1771116,2.2959,164.131304,64.3268,-658.981414,-0.5948,105.1043112,26.1794,-389.4321032,-0.5888,100.0952152,49.5915,-620.1145288
3.509,138.967786,57.6766,-674.1653856,1.8265,130.8508092,54.3252,-617.2580916,2.3618,164.7347604,63.9955,-654.8790888,-0.5982,105.9198652,25.8949,-386.65271,-0.5987,100.2471608,49.2731,-616.7841268
3.5067,139.5642384,57.3497,-671.2279904,1.8265,132.1802096,54.0208,-615.8976676,2.4182,166.2271892,63.6752,-652.1562632,-0.5896,103.6920576,25.6186,-383.5146708,-0.5913,99.5861892,48.9668,-612.8984724
3.8544,216.2675556,57.0353,-667.577176,1.812,133.0506008,53.705,-610.535982,2.4917,167.2050712,63.3383,-648.503636,-0.5903,105.4744932,25.3474,-378.8732024,-0.6016,98.8585148,48.6518,-609.1046116
4.0441,223.9814316,56.7107,-663.7483776,1.8208,132.6317616,53.3813,-608.7910796,2.5426,168.68823,63.0126,-646.4482916,-0.5996,105.4860704,25.0679,-377.7624504,-0.6032,99.1622824,48.3355,-606.452238
4.2241,230.3403632,56.3877,-661.460212,1.8196,131.0469624,53.0605,-605.8384404,2.6191,168.8456552,62.6748,-642.5283176,-0.5953,105.216746,24.7846,-373.9079432,-0.6001,99.5085272,48.0256,-603.553612
4.3742,232.0669728,56.0667,-659.1512816,1.8169,132.8148544,52.7502,-603.0159108,2.6853,170.6771188,62.3528,-638.4244268,-0.5862,105.6455556,24.5091,-371.6792292,-0.6061,98.3654332,47.7242,-601.99687
4.5324,233.6583228,55.756,-655.787178,1.7998,132.037122,52.4323,-600.570526,2.762,171.3403564,62.032,-634.74263,-0.597,104.7323576,24.2279,-367.4690424,-0.5871,99.3452928,44.0164,-589.7125132
4.6602,235.0208892,55.4636,-653.1217852,2.0952,170.2860072,52.1183,-597.0619752,1.9955,108.7872204,61.6996,-632.3265384,-0.5941,104.0506624,23.9407,-363.8455024,-0.5906,99.8065268,43.6855,-583.8713008
4.7805,237.480076,55.1406,-648.6065536,2.247,176.6605948,51.8053,-596.5543088,1.9873,111.4058512,61.3856,-628.7487304,-0.5954,104.6216532,23.6614,-360.7635776,-0.5958,114.1624196,43.3817,-580.1529596
4.9093,238.8486988,54.8242,-645.3416596,2.3746,181.721438,51.483,-592.0758688,1.9977,110.6099496,61.0683,-626.2476432,-0.5956,104.3447068,23.3877,-356.094052,-0.6006,117.866588,43.0636,-576.4883432
5.0344,240.5676452,54.5137,-642.740992,2.4987,183.3597148,51.1687,-589.975122,1.983,117.9392236,60.7327,-623.8262368,-0.5999,104.894356,23.1083,-354.252,-0.5966,117.9856972,42.7463,-573.649416
5.1479,242.3417996,54.199,-638.6928036,2.609,185.2870096,50.8454,-584.67433,1.9788,123.3782004,60.4153,-622.0749896,-0.597,105.7402744,22.839,-350.9068896,-0.5997,117.604556,42.4438,-567.5453476
5.2509,244.6763976,53.8901,-634.9835676,2.7202,187.4111992,50.5377,-582.8454208,1.9857,124.6561008,60.0902,-621.020352,-0.5878,104.7263424,22.5548,-347.0017888,-0.6001,117.9450328,42.1265,-564.838178
5.3589,246.7719944,53.5787,-631.8187484,2.8268,189.0621244,50.2419,-580.9799672,1.9754,126.4898716,59.78,-619.31941,-0.5977,104.2467744,22.2801,-343.4421912,-0.5992,117.4921624,41.8294,-560.085346
5.4715,248.0208488,53.2676,-629.0738808,2.8998,190.1549132,49.9074,-577.524894,1.9765,125.3895432,59.4495,-616.6941048,-0.5845,105.1715908,22.0085,-339.2116516,-0.598,117.7272908,41.5203,-557.1523592
5.5809,249.1267392,52.9514,-627.0140044,2.99,191.5485856,49.5888,-575.8192964,1.9767,125.0900192,59.1302,-614.70192,-0.5885,120.8691616,21.7219,-337.573828,-0.6095,118.798532,41.2105,-552.760604
5.683,250.7528208,52.6513,-623.8846584,3.0963,191.5633352,49.2701,-570.6977656,1.9741,124.3033052,58.7963,-611.8064252,-0.5898,122.0038508,21.468,-331.7279188,-0.6134,116.5549036,40.9143,-547.0956452
5.788,251.470772,52.3452,-620.8114268,3.1869,193.2344072,48.9485,-566.8805444,2.2918,157.737682,58.4684,-611.1028528,-0.5896,122.7667512,21.1945,-329.0090484,-0.602,116.7427756,40.5937,-544.0992104
5.9062,253.6406936,52.0146,-616.9503688,3.2789,194.5963556,48.6348,-563.5157404,2.4219,165.2413144,55.965,-636.70272,-0.5872,121.8297808,19.3197,-344.2918588,-0.5996,116.3374088,40.2957,-537.6256192
6.0149,255.0184628,51.7097,-614.3938264,3.3828,196.8077656,48.3182,-561.7167012,2.5843,170.0234808,55.6291,-628.4857508,-0.5992,122.643316,18.9854,-338.9680772,-0.5999,117.3106352,39.9951,-533.0442616
6.1361,257.171204,51.3931,-611.7352316,3.4775,197.3693216,48.0094,-558.3900896,2.7061,172.7759704,55.2973,-622.9148928,-0.5913,121.8839588,18.6548,-338.9044644,-0.6,115.9451024,39.6765,-529.1538692
6.2781,258.7169868,51.0763,-608.3885556,3.5739,198.4319108,47.6922,-555.2822912,2.8212,174.083988,54.954,-618.0860056,-0.597,122.5115172,18.3067,-338.5456536,-0.593,117.404942,39.3682,-525.1685108
6.4142,260.8489632,50.7699,-605.7749512,3.6873,200.5532576,47.3711,-553.0901216,2.9277,176.7573736,54.6272,-613.976182,-0.5856,121.7591228,17.9494,-333.447442,-0.5896,95.1012396,39.0642,-521.3168876
6.5509,262.8161396,50.4519,-602.2384256,3.7916,201.2202032,47.0462,-551.0608156,3.0419,178.0783692,54.3137,-611.9307668,-0.5944,121.9303088,17.5744,-330.5163916,-0.5977,102.2891152,38.7628,-518.685732
6.6864,263.8078648,50.1473,-599.451534,3.9028,203.3807724,46.7266,-547.9247128,3.1539,179.6652696,54.001,-607.9020248,-0.59,122.378812,17.2039,-325.739952,-0.5926,97.9284248,38.4534,-515.3976424
6.8409,265.1294372,49.8271,-594.1340972,4.0306,204.8024608,46.4093,-546.2860652,3.2694,180.506862,53.6866,-604.6286436,-0.5844,121.6667112,16.8206,-325.1249184,-0.5862,99.1960252,38.1392,-511.962716
7.0016,267.0288396,49.5123,-592.4118548,4.1612,206.3967772,46.0844,-543.0851136,3.3788,181.798894,53.3673,-602.0105484,-0.5836,121.4577036,16.4227,-318.2231768,-0.5901,97.5621568,37.8325,-509.1483852
7.1723,269.0332196,49.2056,-589.7638484,4.2942,208.8598368,45.7549,-542.2464052,3.4792,183.4710372,53.0629,-598.663996,-0.5868,121.0909412,16.0262,-316.978772,-0.5918,98.2153828,37.5354,-507.0109704
7.323,270.6509788,48.9085,-587.150038,4.4329,209.8662704,42.6585,-548.638338,3.5922,184.0607328,52.746,-594.9801804,-0.5886,121.119534,15.6372,-310.0310924,-0.592,98.4606052,37.2285,-502.0079308
7.4935,272.809488,48.5856,-583.7151116,4.5736,213.846726,42.3334,-543.0884096,3.6913,185.6248084,52.4358,-593.0421736,-0.5882,121.74804,15.2333,-306.3880648,-0.5755,98.2679128,36.9241,-501.7076652
7.3368,275.4279952,48.2743,-580.7265048,4.7573,212.386186,42.0082,-537.378172,3.7874,186.605492,52.121,-590.9479776,-0.5897,122.346264,14.8162,-303.4040724,-0.5772,98.1407284,34.0913,-504.904744
7.6344,279.9672052,47.9666,-578.0309124,4.0391,127.0691024,41.6968,-534.0501596,3.8882,187.7932468,51.812,-586.783976,-0.594,121.3171292,14.4152,-299.1221152,-0.574,98.780482,33.7749,-498.4361792
7.9462,280.2785536,47.6706,-573.6375504,4.0352,130.0859724,41.3769,-529.0142424,3.9883,188.832146,51.4951,-585.3123532,-0.5782,121.9432044,13.9872,-295.7536444,-0.5747,98.1733588,33.4636,-493.4100264
8.2177,281.8019648,47.3708,-571.93632,4.0362,130.8136468,41.0634,-523.4393468,4.0837,190.1051848,51.185,-582.6776544,-0.5799,120.0150444,13.5737,-291.3213896,-0.5769,98.1526764,33.1659,-490.3344876
8.5026,284.3768,47.0511,-570.1749788,4.0161,131.1259016,40.7708,-520.813712,4.1941,191.3597248,50.8866,-579.604052,-0.6039,101.1351032,13.1534,-287.2285404,-0.5853,97.1287328,32.8879,-485.6029148
8.7465,286.7405264,46.742,-567.6073948,4.0067,130.6577872,40.4627,-517.4110864,4.3008,193.2658016,50.5713,-577.3949904,-0.6009,108.93175,12.7352,-282.9031584,-0.5896,96.9284184,32.6028,-482.403158
8.9991,289.3988328,46.4421,-565.0252672,4.0114,131.3576516,40.1652,-513.5696808,4.4053,195.0898904,50.2639,-573.7416216,-0.602,104.0410216,12.3148,-278.8385724,-0.5868,97.0829184,32.3171,-478.9177616
9.2391,291.4051492,46.1355,-561.8073,4.0061,130.9271528,39.858,-511.2598852,4.5263,196.0811212,49.9337,-570.2015528,-0.6094,105.8377124,11.8973,-274.176504,-0.5855,97.2532804,32.02,-475.5430696
9.4533,293.9807672,45.8312,-558.1164804,4.8644,222.2346752,39.5587,-508.7051556,4.6727,197.7164316,49.6016,-567.2295908,-0.6094,104.235156,11.4701,-268.5232872,-0.5833,97.7295524,31.7449,-471.5069116
9.6877,295.497504,45.5053,-554.6674636,5.1713,225.0504892,39.2659,-503.9883324,4.8401,199.7582212,49.3084,-564.572438,-0.5965,105.3356492,11.0555,-264.4721324,-0.5861,95.5148052,31.4525,-468.8452268
9.908,297.2547664,45.1979,-551.6536012,5.4587,229.5133144,38.9672,-500.8594396,5.0298,201.4765496,49.0071,-561.8207724,-0.5923,104.7044652,10.6447,-260.6030404,-0.5807,97.3462688,31.1715,-465.021084
10.1331,299.9210244,44.8952,-548.2468968,5.7653,233.2600012,38.6629,-498.5725924,5.2315,205.9426708,48.6878,-559.6221344,-0.6005,104.3841764,10.2512,-255.4429464,-0.5839,113.0582184,30.8879,-462.9346748
10.3301,301.6815828,44.5826,-543.9138104,6.0528,236.5577728,38.3458,-495.8713556,5.4647,206.8220436,48.373,-557.062914,-0.6005,104.5541676,9.8526,-251.1625136,-0.5816,115.0443468,30.598,-459.6724176
10.5498,303.1801092,44.2619,-540.4658236,6.3373,239.8275696,38.0395,-492.304342,5.4886,212.5366072,48.07,-552.019004,-0.6089,104.4797604,9.4408,-246.6721668,-0.5879,116.0089212,30.3179,-456.0754928
10.7708,305.5248424,43.9617,-535.4744848,6.6237,243.2743204,37.7546,-489.24895,5.8407,215.2346304,47.7549,-550.2819296,-0.6023,104.3032184,9.0574,-242.9776804,-0.5873,115.0778424,30.047,-454.6528156
10.9854,308.1902764,43.6502,-533.7027612,6.9124,246.0549496,37.4547,-485.03831,6.1812,219.5483116,47.4278,-546.8120244,-0.5947,103.6527528,8.6867,-238.9034536,-0.579,115.7339936,29.7492,-450.7248488
11.1752,309.4350108,43.339,-530.1385492,7.186,247.6878704,37.1451,-481.1091072,6.505,224.5033944,47.1204,-542.8984776,-0.5999,104.4641868,8.32,-235.1583324,-0.5761,115.2668268,29.4731,-447.846864
11.3814,311.0413576,43.0056,-525.899852,7.4833,251.101208,36.8501,-478.2158784,6.8234,227.2399396,46.7996,-540.356932,-0.5998,105.2991048,7.9525,-229.5283936,-0.5762,115.6915576,29.1754,-444.0678352
11.5839,313.8389612,42.6943,-521.7198648,7.7824,253.252672,36.5526,-475.2842512,7.1421,231.6433132,46.4934,-536.0797952,-0.5915,103.1279884,7.6022,-224.4241256,-0.5872,116.1374652,28.8954,-439.439592
11.7781,315.988118,42.3827,-520.0415828,8.0581,256.3164276,36.2573,-472.8701784,7.4727,235.1757188,46.1812,-532.66448,-0.5837,103.3480788,7.2743,-220.892338,-0.5908,116.3239776,28.6234,-436.1278948
11.976,318.5621292,42.0788,-516.7517628,8.3404,260.0537208,35.9548,-469.096794,7.7778,237.6000916,45.8633,-530.364696,-0.5887,104.0450592,6.9777,-217.4186424,-0.5913,115.5899584,28.3447,-434.9086632
12.176,321.0359832,41.766,-512.9780076,8.6202,261.46548,35.6642,-465.5077796,8.1071,241.1374412,45.5538,-527.18591,-0.5798,101.975954,6.7251,-214.3604076,-0.597,116.9643904,28.0706,-431.9977184
12.3808,323.226134,41.4573,-510.7649084,8.908,265.2957204,35.3575,-463.631614,8.4359,243.5794888,45.2407,-524.248968,-0.5739,102.7724736,6.5258,-212.2111684,-0.5803,95.54587,27.7825,-428.4040896
12.5676,325.8073964,41.1496,-507.7247192,9.1969,267.76187,35.0466,-459.8174828,8.7302,247.8881024,44.9319,-520.5788308,-0.5867,117.161244,6.3917,-209.2963096,-0.5952,103.1545624,27.4976,-425.6995156
12.7589,326.1631172,40.8288,-504.9978972,9.4838,270.7121608,34.7539,-456.9833348,9.0607,250.738854,44.6221,-517.7440648,-0.5875,121.0443028,6.4679,-224.5284028,-0.5951,96.1582668,27.2116,-422.138682
12.9523,329.3029692,40.5197,-501.1621772,9.7742,273.9253488,34.4455,-452.2357764,9.3789,253.6445664,44.3122,-515.1069352,-0.5788,122.034586,6.0552,-216.6101336,-0.5953,98.7761972,26.9395,-418.880998
13.1478,330.07378,37.9592,-512.3071892,10.0687,276.7178436,34.1539,-448.5984756,9.6954,256.6217608,43.9937,-510.6168356,-0.5789,121.3056756,5.698,-210.875588,-0.5946,96.766626,26.6664,-414.2416308
13.3255,332.6960776,37.6512,-507.5869876,10.3472,279.6327436,33.8494,-445.2073448,10.0238,259.9372896,43.6768,-506.6304472,-0.5884,122.4790104,5.3685,-203.2643,-0.5809,98.5307276,26.3754,-410.3403204
13.5286,333.3565136,37.3481,-502.8779924,10.649,280.6327912,33.5467,-442.2069136,10.3319,263.4742272,43.3705,-503.990722,-0.5873,122.2151656,5.0822,-198.6918004,-0.595,96.6864096,26.0998,-406.4753484
13.7035,332.8658216,37.0393,-499.0160692,10.9428,283.3444516,33.2684,-439.6780988,10.657,265.148554,43.0433,-500.5308284,-0.5891,121.667906,4.8281,-193.699308,-0.5919,96.9064176,25.8198,-402.5700416
13.8833,338.0460624,36.7515,-495.1608204,11.2218,286.0991248,32.9828,-435.041698,10.9762,269.6351928,42.7325,-497.1834932,-0.5808,122.0759508,4.5825,-188.9594128,-0.6035,97.4268972,25.5376,-398.72431
14.0814,338.216754,36.4487,-492.4092372,11.5176,289.0968368,32.6756,-432.4192356,11.3105,272.1126724,42.4179,-494.417078,-0.5818,121.8822284,4.3589,-185.5439328,-0.6062,97.4217884,25.2761,-396.1523176
14.2663,339.2530164,36.1528,-489.8601108,11.7979,290.9956624,32.3926,-431.5532116,11.6273,275.2894808,42.0998,-489.933488,-0.5886,121.8635236,4.1345,-181.7168236,-0.5926,97.3762212,24.9911,-392.1035524
14.4493,340.3174596,35.8498,-486.1742764,12.0891,293.9617328,32.1002,-427.5561112,11.9473,278.1447232,41.7811,-484.9799708,-0.5942,120.8667308,3.9526,-178.050724,-0.599,96.8210924,24.7311,-388.0479892
14.6246,340.5075976,35.5562,-483.1662232,12.3696,296.6075556,31.8013,-424.6223416,12.2696,281.0835604,41.4651,-481.1476704,-0.5879,121.5351184,3.7683,-174.45623,-0.5936,96.580196,24.4542,-385.3537152
14.813,345.1235632,35.2611,-480.8951556,12.6548,298.4660876,31.5112,-422.1383524,12.5887,283.5584856,41.1451,-476.5432408,-0.5737,121.5975776,3.6107,-170.8676688,-0.5935,96.9357108,24.1798,-383.1118172
14.9186,349.529656,34.9715,-477.8081632,12.8023,305.9314452,31.2091,-418.4306408,12.9124,285.29865,40.8282,-473.3914408,-0.5812,121.2327928,3.4546,-167.5816804,-0.604,97.0101592,23.9211,-380.088726
15.1832,352.6685604,34.678,-475.0117132,13.1577,311.5353868,30.9133,-415.4242768,13.2293,288.8209204,40.51,-469.036024,-0.5877,121.7192,3.3066,-164.8757468,-0.5999,97.034014,23.6434,-376.0406612
15.4288,352.9108988,34.376,-471.0612924,13.5309,311.8834856,30.6257,-411.582212,13.5641,290.0246196,40.1955,-467.5372916,-0.5878,121.9265596,3.1798,-163.2660628,-0.5965,96.979424,23.3794,-372.52111
15.6812,352.6140116,34.0851,-468.9090456,13.8871,313.2957804,30.3228,-408.5584204,13.8859,294.6338284,39.8971,-464.854636,-0.5753,120.8776076,3.0563,-159.5961728,-0.5928,97.0499172,23.1037,-369.2451744
15.9305,354.7813376,33.7842,-466.0281768,14.2366,315.4183632,30.0343,-404.8720092,14.2019,296.1843492,39.5743,-459.901572,-0.5693,122.0189712,2.943,-157.4070932,-0.6061,97.8333764,22.8366,-366.6106404
16.1493,353.5224716,33.5058,-463.1673724,14.5791,319.8036088,29.7514,-402.1621204,15.0321,309.5194708,39.257,-457.6889672,-0.5774,120.0894104,2.8205,-156.335646,-0.6004,111.7048396,22.5607,-363.547132
16.3568,358.3674268,33.2084,-460.2631432,14.8936,323.879978,29.4539,-399.3040764,15.393,314.1283912,38.9595,-456.1271988,-0.5833,102.8518248,2.7275,-154.520992,-0.5918,113.417194,22.2953,-359.226694
16.5554,356.8810132,32.9042,-455.8953664,15.2308,327.3610896,29.1613,-394.3662564,15.7937,316.4998632,38.6409,-452.3449152,-0.5772,104.9032552,2.6311,-153.789074,-0.5791,115.1763928,22.028,-354.8946376
17.2683,363.2759124,32.6367,-454.1549548,15.5227,328.360066,28.8721,-391.5082948,16.1716,315.8108344,38.3224,-449.4643348,-0.5758,101.033298,2.5283,-150.3918868,-0.5843,114.8440324,21.777,-351.864254
17.4066,358.0810456,32.3424,-451.3714004,15.8102,330.9732584,28.5766,-386.9230644,16.5358,318.3655228,38.0117,-446.3457008,-0.5742,100.0058524,2.4317,-151.6518652,-0.5873,115.642818,21.5025,-348.02153
17.5482,364.77139,32.0536,-447.5810828,16.1002,334.128272,28.2797,-385.0749972,16.8854,321.975508,37.7043,-444.736676,-0.5684,100.4703412,2.3513,-117.033112,-0.5759,114.5167808,21.2427,-345.1193196
17.7041,366.6154196,31.7665,-444.9450656,16.3828,336.8262128,27.9882,-380.5060408,17.2286,327.0460744,37.4095,-440.0937244,-0.5905,103.597586,2.3538,-116.5951972,-0.5856,115.786606,20.9827,-340.3500488
17.8553,368.33107,31.4594,-441.8888496,16.6714,338.4549724,27.6908,-377.0112096,17.5687,329.692268,35.231,-464.9831388,-0.5882,103.0064896,2.3549,-118.7034836,-0.5817,113.68726,20.7394,-336.9099312
18.001,369.3319828,31.188,-439.3500232,16.9603,341.7107612,27.407,-373.793572,17.8917,330.9658012,34.9107,-458.0414744,-0.571,102.5705112,2.3617,-118.2576996,-0.5773,95.6352328,20.4697,-332.8322024
18.1608,372.4488864,30.898,-436.1158644,17.2443,343.0480308,27.1135,-371.8593968,18.2119,333.841108,34.596,-453.3082124,-0.5665,103.122756,2.3647,-118.6002776,-0.5785,103.6901624,20.2074,-330.5330776
18.3057,373.8977256,30.6092,-432.7033508,17.5102,345.7026704,23.9149,-364.717006,18.5417,335.290112,34.2915,-448.0569016,-0.5743,102.6264608,2.3577,-117.5373588,-0.5866,96.2354344,19.9643,-327.5932516
18.4496,375.6932216,30.3283,-429.2336928,17.7723,348.1464072,23.6195,-359.2764636,18.8537,338.0470512,33.9983,-444.7972812,-0.5801,102.069272,2.3707,-118.8930036,-0.597,97.9731268,19.7243,-325.6652564
18.5957,377.85445,30.0378,-426.1417152,18.0347,348.4623288,23.3333,-353.9879904,19.1653,339.0369224,33.6954,-441.0792284,-0.5738,101.94629,2.3596,-146.61739,-0.5924,96.3074108,19.464,-323.1785892
18.7479,379.9470392,29.7567,-423.2369504,18.2962,352.414274,23.0712,-349.0936776,19.4498,341.233212,33.3957,-437.9850672,-0.5659,101.817128,2.288,-150.8476,-0.5856,99.5473788,19.205,-320.8023792
